"","ID","name","genre","editor","dev","year","platform","period","link","addon"
"3538",1316,"Naval Campaigns : Jutland","stratégie","HPS Simulations","HPS Simulations","2002","windows","première guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_navalcampaign/Naval-campaigns-jutland.php","games"
"3539",1317,"Naval Campaigns : Tsushima","stratégie","HPS Simulations","HPS Simulations","2002","windows","guerre russo-japonaise","http://www.histogames.com/HTML/inventaire/fiche_game/serie_navalcampaign/Naval-campaigns-tsushima.php","games"
"3540",1318,"Naval Campaigns : Guadalcanal","stratégie","HPS Simulations","HPS Simulations","2003","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_navalcampaign/Naval-campaigns-guadalcanal.php","games"
"3541",1318,"Naval Campaigns : Guadalcanal","stratégie","HPS Simulations","HPS Simulations","2003","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_navalcampaign/Naval-campaigns-guadalcanal.php","games"
"3542",1319,"Naval Campaigns : Midway","stratégie","HPS Simulations","HPS Simulations","2010","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_navalcampaign/Naval-campaigns-midway.php","games"
"3543",1319,"Naval Campaigns : Midway","stratégie","HPS Simulations","HPS Simulations","2010","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_navalcampaign/Naval-campaigns-midway.php","games"
"3544",1320,"Hidden & Dangerous : Devil's Bridge","action","Talonsoft","Illusion Softworks","2000","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_hiddendangerous/Hidden-and-dangerous-devils-bridge.php","games"
"3545",1321,"Hidden & Dangerous Action Pack","action","TalonSoft","Illusion Softworks","2000","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_hiddendangerous/Hidden-and-dangerous-action-pack.php","games"
"3546",1322,"Hidden & Dangerous Deluxe","action","TalonSoft","Illusion Softworks","2002","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_hiddendangerous/Hidden-and-dangerous-deluxe.php","games"
"3547",1323,"Hidden & Dangerous 2 : Courage Under Fire","action","Global Star Software","Illusion Softworks","2004","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_hiddendangerous/Hidden-and-dangerous-2-courage-under-fire.php","games"
"3548",1324,"Mount & Blade Warband : Napoleonic Wars ","jeu de rôle","Paradox Interactive","TaleWorlds Entertainment","2012","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_mountandblade/Mount-and-blade-warband-napoleonic-wars.php","games"
"3549",1324,"Mount & Blade Warband : Napoleonic Wars ","jeu de rôle","Paradox Interactive","TaleWorlds Entertainment","2012","windows","guerres napoléoniennes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_mountandblade/Mount-and-blade-warband-napoleonic-wars.php","games"
"3550",1325,"Terra Militaris","stratégie","gPotato Europe","Snail Game","2010","navigateur internet","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/T/Terra-militaris.php","games"
"3551",1326,"Grepolis","stratégie","InnoGames GmbH","InnoGames GmbH","2009","navigateur internet","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/G/Grepolis.php","games"
"3552",1326,"Grepolis","stratégie","InnoGames GmbH","InnoGames GmbH","2009","navigateur internet","mythologie gréco-romaine","http://www.histogames.com/HTML/inventaire/fiche_game/G/Grepolis.php","games"
"3553",1327,"Squad Battles : Tour of Duty","stratégie","HPS Simulations","John Tiller Software","2002","windows","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-tour-of-duty.php","games"
"3554",1327,"Squad Battles : Tour of Duty","stratégie","HPS Simulations","John Tiller Software","2002","windows","guerre du vietnam","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-tour-of-duty.php","games"
"3555",1328,"Squad Battles : The Proud and the Few","stratégie","HPS Simulations","John Tiller Software","2002","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-the-proud-and-the-few.php","games"
"3556",1328,"Squad Battles : The Proud and the Few","stratégie","HPS Simulations","John Tiller Software","2002","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-the-proud-and-the-few.php","games"
"3557",1329,"Squad Battles : Eagles Strike","stratégie","HPS Simulations","John Tiller Software","2002","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-eagles-strike.php","games"
"3558",1329,"Squad Battles : Eagles Strike","stratégie","HPS Simulations","John Tiller Software","2002","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-eagles-strike.php","games"
"3559",1330,"Squad Battles : The Korean War","stratégie","HPS Simulations","John Tiller Software","2003","windows","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-the-korean-war.php","games"
"3560",1330,"Squad Battles : The Korean War","stratégie","HPS Simulations","John Tiller Software","2003","windows","guerre de corée","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-the-korean-war.php","games"
"3561",1331,"Squad Battles : Advance of the Reich","stratégie","HPS Simulations","John Tiller Software","2003","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-advance-of-the-reich.php","games"
"3562",1331,"Squad Battles : Advance of the Reich","stratégie","HPS Simulations","John Tiller Software","2003","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-advance-of-the-reich.php","games"
"3563",1332,"Squad Battles : Pacific War","stratégie","HPS Simulations","John Tiller Software","2003","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-pacific-war.php","games"
"3564",1332,"Squad Battles : Pacific War","stratégie","HPS Simulations","John Tiller Software","2003","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-pacific-war.php","games"
"3565",1333,"Squad Battles : Soviet-Afghan War","stratégie","HPS Simulations","John Tiller Software","2007","windows","guerre froide","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-soviet-afghan-war.php","games"
"3566",1333,"Squad Battles : Soviet-Afghan War","stratégie","HPS Simulations","John Tiller Software","2007","windows","première guerre afghanistan","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-soviet-afghan-war.php","games"
"3567",1334,"Squad Battles : Winter War","stratégie","HPS Simulations","John Tiller Software","2008","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-winter-war.php","games"
"3568",1334,"Squad Battles : Winter War","stratégie","HPS Simulations","John Tiller Software","2008","windows","talvisota","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-winter-war.php","games"
"3569",1335,"Squad Battles : Spanish Civil War","stratégie","HPS Simulations","John Tiller Software","2008","windows","guerre civile espagnole","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-spanish-civil-war.php","games"
"3570",1336,"Squad Battles : Dien Bien Phu","stratégie","HPS Simulations","John Tiller Software","2009","windows","conflits modernes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-dien-bien-phu.php","games"
"3571",1336,"Squad Battles : Dien Bien Phu","stratégie","HPS Simulations","John Tiller Software","2009","windows","guerre indochine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-dien-bien-phu.php","games"
"3572",1337,"Squad Battles : Red Victory","stratégie","HPS Simulations","John Tiller Software","2010","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-red-victory.php","games"
"3573",1337,"Squad Battles : Red Victory","stratégie","HPS Simulations","John Tiller Software","2010","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-red-victory.php","games"
"3574",1338,"Squad Battles : Modern War","stratégie","John Tiller Software","John Tiller Software","2010","windows","conflits modernes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-modern-war.php","games"
"3575",1338,"Squad Battles : Modern War","stratégie","John Tiller Software","John Tiller Software","2010","windows","deuxième guerre d'afghanistan","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-modern-war.php","games"
"3576",1338,"Squad Battles : Modern War","stratégie","John Tiller Software","John Tiller Software","2010","windows","troisième guerre du golf","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-modern-war.php","games"
"3577",1339,"Squad Battles : Falklands","stratégie","John Tiller Software","John Tiller Software","2011","windows","conflits modernes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-falklands.php","games"
"3578",1339,"Squad Battles : Falklands","stratégie","John Tiller Software","John Tiller Software","2011","windows","guerre des malouines","http://www.histogames.com/HTML/inventaire/fiche_game/serie_squadbattles/Squad-battles-falklands.php","games"
"3579",1340,"Marie-Antoinette et les Disciples de Loki","aventure","Némopolis","Némopolis","2011","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_marieantoinette/Marie-antoinette-et-les-disciples-de-loki.php","games"
"3580",1340,"Marie-Antoinette et les Disciples de Loki","aventure","Némopolis","Némopolis","2011","mac","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_marieantoinette/Marie-antoinette-et-les-disciples-de-loki.php","games"
"3581",1340,"Marie-Antoinette et les Disciples de Loki","aventure","Némopolis","Némopolis","2011","nintendo ds","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_marieantoinette/Marie-antoinette-et-les-disciples-de-loki.php","games"
"3582",1342,"Panzer Corps Grand Campaign '44 East (DLC)","stratégie","Slitherine Software","The Lordz Games Studio","2012","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_panzercorps/Panzer-corps-grand-campaign-44-east.php","addon"
"3583",1342,"Panzer Corps Grand Campaign '44 East (DLC)","stratégie","Slitherine Software","The Lordz Games Studio","2012","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_panzercorps/Panzer-corps-grand-campaign-44-east.php","addon"
"3584",1343,"Velvet Assassin","action-aventure","Gamecock Media Group","Replay Studios","2009","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/V/Velvet-assassin.php","games"
"3585",1343,"Velvet Assassin","action-aventure","Gamecock Media Group","Replay Studios","2009","xbox 360","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/V/Velvet-assassin.php","games"
"3586",1345,"Silent Hunter 4 : Wolves of the Pacific : U-Boat Missions (addon)","simulation","Ubisoft","Ubisoft Romania","2008","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_silenthunter/Silent-hunter-4-wolves-of-the-pacific-u-boat-missions.php","addon"
"3587",1345,"Silent Hunter 4 : Wolves of the Pacific : U-Boat Missions (addon)","simulation","Ubisoft","Ubisoft Romania","2008","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_silenthunter/Silent-hunter-4-wolves-of-the-pacific-u-boat-missions.php","addon"
"3588",1346,"Total War Battles : SHOGUN","stratégie","SEGA","The Creative Assembly","2012","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Total-war-battles.php","games"
"3589",1346,"Total War Battles : SHOGUN","stratégie","SEGA","The Creative Assembly","2012","windows","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Total-war-battles.php","games"
"3590",1346,"Total War Battles : SHOGUN","stratégie","SEGA","The Creative Assembly","2012","mac","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Total-war-battles.php","games"
"3591",1346,"Total War Battles : SHOGUN","stratégie","SEGA","The Creative Assembly","2012","mac","sengoku jidai","http://www.histogames.com/HTML/inventaire/fiche_game/serie_totalwar/Total-war-battles.php","games"
"3592",1347,"God of War : Ascension","action","Sony Computer Entertainment","SCE Santa Monica Studio","2013","ps3","mythologie gréco-romaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_godofwar/God-of-war-ascension.php","games"
"3593",1348,"Alea Jacta Est - Roman Civil Wars","stratégie","AGEOD","AGEOD","2012","windows","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/serie_aleajactaest/Alea-jacta-est-roman-civil-wars.php","games"
"3594",1348,"Alea Jacta Est - Roman Civil Wars","stratégie","AGEOD","AGEOD","2012","windows","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/serie_aleajactaest/Alea-jacta-est-roman-civil-wars.php","games"
"3595",1349,"Omerta - City of Gangsters","stratégie","Kalypso Media","Haemimont Multimedia","2013","windows","mafia","http://www.histogames.com/HTML/inventaire/fiche_game/O/Omerta-city-of-gangsters.php","games"
"3596",1350,"Heroes & Generals","action","Reto-Moto","Reto-Moto","2012","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/H/Heroes-and-generals.php","games"
"3597",1351,"Company of Heroes 2","stratégie","SEGA","Relic Entertainment","2013","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_companyofheroes/Company-of-heroes-2.php","games"
